# Consolidated Fable.exe symbol database (Steam TLC, base 0x400000)
# Sources: FableMenu source (func addresses+names), RTTI dump (vtables), curated statics.
# 2350 symbols: 251 func, 2090 vtable, 9 data. Columns below.
addr	name	kind	conv	source
01289798	CAIStateGroup_KidWanderNearKids::vftable	vtable	-	RTTI
01289824	CAIStateGroup_KidHurtSelfRunToMother::vftable	vtable	-	RTTI
01289890	CAIStateGroup_WorkBase<CAIStateGroupBase>::vftable	vtable	-	RTTI
012898DC	CAIStateGroup_MoveGoodsBase::vftable	vtable	-	RTTI
01289970	CAIStateGroup_StayNearSchool::vftable	vtable	-	RTTI
012899C4	CAIStateGroup_ThrowLogsOnFire::vftable	vtable	-	RTTI
01289A10	CAIStateGroup_IdleAtHome::vftable	vtable	-	RTTI
01289A4C	CAIStateGroup_Clean::vftable	vtable	-	RTTI
01289A9C	CAIStateGroup_CleanHouse::vftable	vtable	-	RTTI
01289AEC	CAIStateGroup_CleanWork::vftable	vtable	-	RTTI
01289BBC	CAIStateGroup_LookAtInterestingThings::vftable	vtable	-	RTTI
01289CA0	CAIStateGroup_HandyMan::vftable	vtable	-	RTTI
01289D24	CAIStateGroup_SeekPerceivedThing::vftable	vtable	-	RTTI
01289D88	CAIStateGroup_StandStill::vftable	vtable	-	RTTI
01289DD8	CAIStateGroup_BalverineWander::vftable	vtable	-	RTTI
01289E78	CAIStateGroup_NymphAttack::vftable	vtable	-	RTTI
0128A104	CAIStateGroup_MinionReactToNoise::vftable	vtable	-	RTTI
0128A19C	CAIStateGroup_MinionReactToApology::vftable	vtable	-	RTTI
0128A1DC	CAIStateGroup_HoverMovementBase::vftable	vtable	-	RTTI
0128A2C0	CAIStateGroup_HoverAllAroundTest::vftable	vtable	-	RTTI
0128A380	CAIStateGroup_MinionLeaveRegion::vftable	vtable	-	RTTI
0128A3DC	CAIStateGroup_MinionMotherConsoleChild::vftable	vtable	-	RTTI
0128A484	CAIStateGroup_CreatureRangedCombatUseWillShield::vftable	vtable	-	RTTI
0128A4DC	CAIStateGroup_TestTestTest::vftable	vtable	-	RTTI
0128A5D8	CAIStateGroup_CreatureGoUnderground::vftable	vtable	-	RTTI
0128A634	CAIStateGroup_CreatureIdleUnderground::vftable	vtable	-	RTTI
0128A6EC	CAIStateGroup_BeetleToggleHover::vftable	vtable	-	RTTI
0128A84C	CAIStateGroup_MinionWalkToMarker::vftable	vtable	-	RTTI
0128A95C	CAIStateGroup_Freeze::vftable	vtable	-	RTTI
0128A9A4	CAIStateGroup_Drunk::vftable	vtable	-	RTTI
0128AA1C	CAIStateGroup_ServeFood::vftable	vtable	-	RTTI
0128AA7C	CAIStateGroup_ServeFoodAtTavern::vftable	vtable	-	RTTI
0128AAF4	CAIStateGroup_KrakenAttack::vftable	vtable	-	RTTI
0128AB48	CAIStateGroup_KrakenTentacleIdle::vftable	vtable	-	RTTI
0128AB9C	CAIStateGroup_KrakenTentacleRise::vftable	vtable	-	RTTI
0128ABF4	CAIStateGroup_KrakenTentacleAttack::vftable	vtable	-	RTTI
0128AC48	CAIStateGroup_WifeGiveYouGift::vftable	vtable	-	RTTI
0128AC9C	CAIStateGroup_OpenAndCloseShop::vftable	vtable	-	RTTI
0128AD04	CAIStateGroup_SetupWares::vftable	vtable	-	RTTI
0128AD54	CAIStateGroup_BanditPlayDice::vftable	vtable	-	RTTI
0128ADB4	CAIStateGroup_BanditPlot::vftable	vtable	-	RTTI
0128AE20	CAIStateGroup_MinionGuardGreetPlayer::vftable	vtable	-	RTTI
0128AE74	CAIStateGroup_MinionGuardBribed::vftable	vtable	-	RTTI
0128AEC4	CAIStateGroup_ApprenticeHero::vftable	vtable	-	RTTI
0128AF1C	CAIStateGroup_SkillPractice::vftable	vtable	-	RTTI
0128AF6C	CAIStateGroup_OnHeroPush::vftable	vtable	-	RTTI
0128AFC0	CAIStateGroup_AvoidRegionExit::vftable	vtable	-	RTTI
0128B044	CAIStateGroup_ScriptingBase<CAIStateGroupBase>::vftable	vtable	-	RTTI
0128B080	CIntelligentPointer<CThingDeadCreature>::vftable	vtable	-	RTTI
0128B088	CIntelligentPointer<CVillageTaskTorch>::vftable	vtable	-	RTTI
0128B090	CIntelligentPointer<CVillageTaskPatrol>::vftable	vtable	-	RTTI
0128B098	CIntelligentPointer<CVillageTaskSecuritySweep>::vftable	vtable	-	RTTI
0128B0A0	CIntelligentPointer<CVillageTaskPickCrops>::vftable	vtable	-	RTTI
0128B0A8	CIntelligentPointer<CVillageTaskHorn>::vftable	vtable	-	RTTI
0128B0B0	CIntelligentPointer<CVillageTaskCarryCrate>::vftable	vtable	-	RTTI
0128B0B8	CIntelligentPointer<CVillageTaskCrowd>::vftable	vtable	-	RTTI
0128B0C0	CIntelligentPointer<CMessageEvent const>::vftable	vtable	-	RTTI
0128B0C8	CAIStateGroup_MinionWander::vftable	vtable	-	RTTI
0128B104	CAIStateGroup_GoToBed::vftable	vtable	-	RTTI
0128B140	CAIStateGroup_MinionSleep::vftable	vtable	-	RTTI
0128B17C	CAIStateGroup_MinionFindPersonalSpace::vftable	vtable	-	RTTI
0128B1B8	CAIStateGroup_MinionReactToPlayerInteraction::vftable	vtable	-	RTTI
0128B1F4	CAIStateGroup_MinionReactToCriminal::vftable	vtable	-	RTTI
0128B230	CAIStateGroup_MinionGuardReactToCriminal::vftable	vtable	-	RTTI
0128B26C	CAIStateGroup_MinionGuardReactToBribe::vftable	vtable	-	RTTI
0128B2A8	CAIStateGroup_MinionCuriosity::vftable	vtable	-	RTTI
0128B2E4	CAIStateGroup_MinionMotherProtectFamily::vftable	vtable	-	RTTI
0128B320	CAIStateGroup_MinionKidAnnoy::vftable	vtable	-	RTTI
0128B35C	CAIStateGroup_MinionKidGroupTag::vftable	vtable	-	RTTI
0128B398	CAIStateGroup_PerformAction::vftable	vtable	-	RTTI
0128B3D4	CAIStateGroup_MinionFaceHero::vftable	vtable	-	RTTI
0128B410	CAIStateGroup_MinionPutOutFires::vftable	vtable	-	RTTI
0128B44C	CAIStateGroup_MinionWatchFires::vftable	vtable	-	RTTI
0128B488	CAIStateGroup_MinionReactToCorpse::vftable	vtable	-	RTTI
0128B4C4	CAIStateGroup_MinionReactToUnconsciousPerson::vftable	vtable	-	RTTI
0128B500	CAIStateGroup_MinionReactToEnemy::vftable	vtable	-	RTTI
0128B53C	CAIStateGroup_UsesSeat::vftable	vtable	-	RTTI
0128B584	CAIStateGroup_MinionSitOnSeatBase::vftable	vtable	-	RTTI
0128B5D4	CAIStateGroup_MinionSitAtWork::vftable	vtable	-	RTTI
0128B624	CAIStateGroup_MinionSitAtInn::vftable	vtable	-	RTTI
0128B674	CAIStateGroup_MinionSitAtSchool::vftable	vtable	-	RTTI
0128B6C4	CAIStateGroup_MinionSitAtHome::vftable	vtable	-	RTTI
0128B714	CAIStateGroup_SitRoundCampfire::vftable	vtable	-	RTTI
0128B750	CAIStateGroup_MinionGuardReactToPlayerWithWeapon::vftable	vtable	-	RTTI
0128B78C	CAIStateGroup_BanditSitRoundCampfire::vftable	vtable	-	RTTI
0128B7C8	CAIStateGroup_SeekEnemy::vftable	vtable	-	RTTI
0128B804	CAIStateGroup_SeekScriptTarget::vftable	vtable	-	RTTI
0128B840	CAIStateGroup_StealthSeekEnemy::vftable	vtable	-	RTTI
0128B87C	CAIStateGroup_NonVillageGuardPatrol::vftable	vtable	-	RTTI
0128B8BC	CAIStateGroup_EnemyCreatureBase::vftable	vtable	-	RTTI
0128B918	CAIStateGroup_ButterflyWander::vftable	vtable	-	RTTI
0128B954	CAIStateGroup_MeleeCombatNearbyBase::vftable	vtable	-	RTTI
0128B99C	CAIStateGroup_MeleeCombatNearby2::vftable	vtable	-	RTTI
0128B9E4	CAIStateGroup_MeleeCombatNearbyAttackWhenVeryClose::vftable	vtable	-	RTTI
0128BA28	CAIStateGroup_VillageTaskTorch::vftable	vtable	-	RTTI
0128BA64	CAIStateGroup_VillageTaskPatrol::vftable	vtable	-	RTTI
0128BAA0	CAIStateGroup_VillageTaskSecuritySweep::vftable	vtable	-	RTTI
0128BADC	CAIStateGroup_VillageTaskPickCrops::vftable	vtable	-	RTTI
0128BB18	CAIStateGroup_VillageTaskHorn::vftable	vtable	-	RTTI
0128BB54	CAIStateGroup_KidWatchHopscotch::vftable	vtable	-	RTTI
0128BB90	CAIStateGroup_KidPlayHopscotch::vftable	vtable	-	RTTI
0128BBCC	CAIStateGroup_KidReactToBlockage::vftable	vtable	-	RTTI
0128BC08	CAIStateGroup_WorkAtSchool::vftable	vtable	-	RTTI
0128BC44	CAIStateGroup_TellStory::vftable	vtable	-	RTTI
0128BC80	CAIStateGroup_WorkInWarehouse::vftable	vtable	-	RTTI
0128BCBC	CAIStateGroup_WorkSawingWood::vftable	vtable	-	RTTI
0128BCF8	CAIStateGroup_WorkHammerAnvil::vftable	vtable	-	RTTI
0128BD34	CAIStateGroup_SitForMeal::vftable	vtable	-	RTTI
0128BD7C	CAIStateGroup_PrepareMeal::vftable	vtable	-	RTTI
0128BDBC	CAIStateGroup_LightHomeCandle::vftable	vtable	-	RTTI
0128BE04	CAIStateGroup_LightWorkCandle::vftable	vtable	-	RTTI
0128BE4C	CAIStateGroup_WanderAroundShops::vftable	vtable	-	RTTI
0128BE88	CAIStateGroup_StayNearFoodHall::vftable	vtable	-	RTTI
0128BEC4	CAIStateGroup_GoToPub::vftable	vtable	-	RTTI
0128BF04	CAIStateGroup_SitInPub::vftable	vtable	-	RTTI
0128BF48	CAIStateGroup_MinionHawkingFromStall::vftable	vtable	-	RTTI
0128BF84	CAIStateGroup_SellToBuyer::vftable	vtable	-	RTTI
0128BFC4	CAIStateGroup_GameMaster::vftable	vtable	-	RTTI
0128C008	CAIStateGroup_TrollBase::vftable	vtable	-	RTTI
0128C044	CAIStateGroup_EarthTroll::vftable	vtable	-	RTTI
0128C080	CAIStateGroup_FollowPlayer::vftable	vtable	-	RTTI
0128C0BC	CAIStateGroup_BalverineCornered::vftable	vtable	-	RTTI
0128C0F8	CAIStateGroup_BalverineJumpAtFleeingEnemy::vftable	vtable	-	RTTI
0128C134	CAIStateGroup_NymphFloatAround::vftable	vtable	-	RTTI
0128C170	CAIStateGroup_JackDragon::vftable	vtable	-	RTTI
0128C1AC	CAIStateGroup_MazeBase::vftable	vtable	-	RTTI
0128C1E8	CAIStateGroup_MazeRangedCombat::vftable	vtable	-	RTTI
0128C224	CAIStateGroup_MazeDefensiveMeleeCombat::vftable	vtable	-	RTTI
0128C260	CAIStateGroup_MazeShieldedChase::vftable	vtable	-	RTTI
0128C29C	CAIStateGroup_MazeTutorialBattle::vftable	vtable	-	RTTI
0128C2D8	CAIStateGroup_MazeTutorialBattleTeleport::vftable	vtable	-	RTTI
0128C314	CAIStateGroup_MazeTutorialBattleRespondToLightning::vftable	vtable	-	RTTI
0128C350	CAIStateGroup_MazeTutorialBattleUseShield::vftable	vtable	-	RTTI
0128C38C	CAIStateGroup_BriarRose::vftable	vtable	-	RTTI
0128C3C8	CAIStateGroup_BriarRoseWillUse::vftable	vtable	-	RTTI
0128C404	CAIStateGroup_MinionBehaviourGreetCreature::vftable	vtable	-	RTTI
0128C444	CAIStateGroupBehaviourBase::vftable	vtable	-	RTTI
0128C494	CAIStateGroup_MinionBehaviourCrowdBase::vftable	vtable	-	RTTI
0128C4E0	CAIStateGroup_MinionReactToBurglary::vftable	vtable	-	RTTI
0128C51C	CAIStateGroup_MinionReactToTrespassing::vftable	vtable	-	RTTI
0128C558	CAIStateGroup_MinionReactToCrime::vftable	vtable	-	RTTI
0128C594	CAIStateGroup_MinionReactToCrimeFromSleep::vftable	vtable	-	RTTI
0128C5D4	CAIStateGroup_HoverWander::vftable	vtable	-	RTTI
0128C634	CAIStateGroup_HoverAttack::vftable	vtable	-	RTTI
0128C694	CAIStateGroup_HoverAttackUnlessTargetIsFleeing::vftable	vtable	-	RTTI
0128C6F4	CAIStateGroup_HoverKeepInArea::vftable	vtable	-	RTTI
0128C754	CAIStateGroup_HoverAttackArea::vftable	vtable	-	RTTI
0128C7B4	CAIStateGroup_HoverHornetQueenTakeDamage::vftable	vtable	-	RTTI
0128C814	CAIStateGroup_CreatureRangedCombat2::vftable	vtable	-	RTTI
0128C854	CAIStateGroup_RangedCombatUsePreferredFirePoint::vftable	vtable	-	RTTI
0128C894	CAIStateGroup_CreatureRangedCombatFireAtSpecificTargets::vftable	vtable	-	RTTI
0128C8D0	CAIStateGroup_ReactToDeadLeader::vftable	vtable	-	RTTI
0128C90C	CAIStateGroup_CreatureSeekEnemyUnderground::vftable	vtable	-	RTTI
0128C948	CAIStateGroup_BoastingCrowdMember::vftable	vtable	-	RTTI
0128C984	CAIStateGroup_OpinionReactionRoot::vftable	vtable	-	RTTI
0128C9C0	CAIStateGroup_DeedReactionRoot::vftable	vtable	-	RTTI
0128C9FC	CAIStateGroup_DeedReactionRootFromSleep::vftable	vtable	-	RTTI
0128CA38	CAIStateGroup_BanditKingCharge::vftable	vtable	-	RTTI
0128CA74	CAIStateGroup_BanditKingLunge::vftable	vtable	-	RTTI
0128CAB0	CAIStateGroup_BanditKingThrowWeapons::vftable	vtable	-	RTTI
0128CAEC	CAIStateGroup_IceTrollIcicleAttack::vftable	vtable	-	RTTI
0128CB28	CAIStateGroup_IceTrollPoundGroundAttack::vftable	vtable	-	RTTI
0128CB64	CAIStateGroup_IceTrollIcicleAssault::vftable	vtable	-	RTTI
0128CBA4	CAIStateGroup_VersusEnemyBase::vftable	vtable	-	RTTI
0128CBE4	CAIStateGroup_VersusScorpionKing::vftable	vtable	-	RTTI
0128CC24	CAIStateGroup_MinionFollowThing::vftable	vtable	-	RTTI
0128CC60	CAIStateGroup_StealStealableItem::vftable	vtable	-	RTTI
0128CC9C	CAIStateGroup_RecoverStealableItem::vftable	vtable	-	RTTI
0128CCD8	CAIStateGroup_CarryCrateAndFollow::vftable	vtable	-	RTTI
0128CD14	CAIStateGroup_TavernServer::vftable	vtable	-	RTTI
0128CD50	CAIStateGroup_TavernKeeper::vftable	vtable	-	RTTI
0128CD8C	CAIStateGroup_SleepOnFloor::vftable	vtable	-	RTTI
0128CDCC	CAIStateGroup_WhisperRetreat::vftable	vtable	-	RTTI
0128CE2C	CAIStateGroup_Thunder::vftable	vtable	-	RTTI
0128CE6C	CAIStateGroup_EatAtTable::vftable	vtable	-	RTTI
0128CEB4	CAIStateGroup_EatAtTavern::vftable	vtable	-	RTTI
0128CEFC	CAIStateGroup_ServeFoodAtHome::vftable	vtable	-	RTTI
0128CF44	CAIStateGroup_ScreamerPursueTarget::vftable	vtable	-	RTTI
0128CF80	CAIStateGroup_SummonerSummon::vftable	vtable	-	RTTI
0128CFBC	CAIStateGroup_MinionSitOnSeat::vftable	vtable	-	RTTI
0128D00C	CAIStateGroup_MinionSitOutside::vftable	vtable	-	RTTI
0128D05C	CAIStateGroup_MeleeCombatNearby::vftable	vtable	-	RTTI
0128D0DC	CAIStateGroup_MazeTeleport::vftable	vtable	-	RTTI
0128D11C	CAIStateGroup_MinionBehaviourSad::vftable	vtable	-	RTTI
0128D16C	CAIStateGroup_MinionBehaviourPodiumEmoteNeutral::vftable	vtable	-	RTTI
0128D1BC	CAIStateGroup_HoverWanderAroundThing::vftable	vtable	-	RTTI
0128D21C	CAIStateGroup_VersusRockTroll::vftable	vtable	-	RTTI
0128D25C	CAIStateGroup_EatAtHome::vftable	vtable	-	RTTI
0128D2A0	CAIStateGroup_SummonerLightningAttack::vftable	vtable	-	RTTI
0128D2DC	CAIStateGroup_SummonerCharge::vftable	vtable	-	RTTI
0128D31C	CAIStateGroup_CreatureUseCoverBase::vftable	vtable	-	RTTI
0128D384	CAIStateGroup_JackOfBladesBase::vftable	vtable	-	RTTI
0128D3C4	CAIStateGroup_JackOfBladesStage2::vftable	vtable	-	RTTI
0128D404	CAIStateGroup_JackOfBladesStage3::vftable	vtable	-	RTTI
0128D444	CAIStateGroup_Guildmaster::vftable	vtable	-	RTTI
0128D484	CAIStateGroup_HoverHornetQueen::vftable	vtable	-	RTTI
0128D4E4	CAIStateGroup_CreatureAdvanceInCover::vftable	vtable	-	RTTI
0128D54C	CAIStateGroup_CreatureTakeCover::vftable	vtable	-	RTTI
0128D5B0	CAIStateGroup_ScorpionKing::vftable	vtable	-	RTTI
0128D5EC	CAIStateGroup_WhisperPotionCombat::vftable	vtable	-	RTTI
0128D64C	CAIStateGroup_CreatureFindCover::vftable	vtable	-	RTTI
0128D6B4	CAIStateGroup_JackOfBladesStage1::vftable	vtable	-	RTTI
0128D86C	CScriptGameResourceObjectScriptedThing::vftable	vtable	-	RTTI
0128D924	CCreatureAction_BanditKingAdvance::vftable	vtable	-	RTTI
0128DA6C	CCreatureAction_BanditKingBackOff::vftable	vtable	-	RTTI
0128DBB4	CCreatureAction_FodderPrimaryAttack::vftable	vtable	-	RTTI
0128DD04	CCreatureAction_FodderUnblockablePrimaryAttack::vftable	vtable	-	RTTI
0128DE54	CCreatureAction_FodderSecondaryAttack::vftable	vtable	-	RTTI
0128DFA4	CCreatureAction_FodderIdle::vftable	vtable	-	RTTI
0128E0EC	CCreatureAction_TrollWhackGroundBase::vftable	vtable	-	RTTI
0128E23C	CCreatureAction_TrollAngryGroundPound::vftable	vtable	-	RTTI
0128E3AC	CCreatureAction_TrollProjectileAttack::vftable	vtable	-	RTTI
0128E504	CCreatureAction_TrollTunnel::vftable	vtable	-	RTTI
0128E654	CCreatureAction_TrollSwipe::vftable	vtable	-	RTTI
0128E79C	CCreatureAction_TrollIdle::vftable	vtable	-	RTTI
0128E8E4	CCreatureAction_TrollGetProjectile::vftable	vtable	-	RTTI
0128EA4C	CCreatureAction_TrollPursue::vftable	vtable	-	RTTI
0128EBA4	CCreatureAction_WalkOutOf::vftable	vtable	-	RTTI
0128ECFC	CCreatureAction_WalkInto::vftable	vtable	-	RTTI
0128EE8C	CCreatureAction_MidAttackFacing::vftable	vtable	-	RTTI
0128EFD4	CCreatureAction_MidAttack360::vftable	vtable	-	RTTI
0128F624	CCreatureAction_DeclarePlayerACriminal::vftable	vtable	-	RTTI
0128F74C	CCreatureAction_OrderSecuritySweep::vftable	vtable	-	RTTI
0128F86C	CCreatureAction_Curiosity::vftable	vtable	-	RTTI
0128F9BC	CAIStateGroup_FlyingThingBase::vftable	vtable	-	RTTI
0128FAD4	CCreatureAction_PutGoodsDown::vftable	vtable	-	RTTI
0128FBF4	CCreatureAction_PickUpGoods::vftable	vtable	-	RTTI
0128FD20	CAIStateGroupBase::vftable	vtable	-	RTTI
0128FDEC	CAIStateGroup_Gaze::vftable	vtable	-	RTTI
0128FE34	CAIStateGroup_GazeOutside::vftable	vtable	-	RTTI
0128FE7C	CAIStateGroup_GazeAtHome::vftable	vtable	-	RTTI
0128FEC4	CAIStateGroup_GazeAtWork::vftable	vtable	-	RTTI
0128FF0C	CAIStateGroup_BuyFromSeller::vftable	vtable	-	RTTI
0128FFD4	NCreatureAI::vftable	vtable	-	RTTI
0129007C	CCreatureAction_RemoveFoodFromTable::vftable	vtable	-	RTTI
012901B4	CCreatureAction_AddFoodToTable::vftable	vtable	-	RTTI
01290304	CCreatureAction_TentacleRise::vftable	vtable	-	RTTI
0129044C	CCreatureAction_TentacleStrikeInto::vftable	vtable	-	RTTI
01291784	CAIStateGroup_ShopkeeperWatchPlayer::vftable	vtable	-	RTTI
01291BFC	CCreatureAction_GetInBed::vftable	vtable	-	RTTI
0129203C	CCreatureAction_CallSpouseHome::vftable	vtable	-	RTTI
0129215C	CCreatureAction_KickCreature::vftable	vtable	-	RTTI
012925F4	CCreatureAction_PickCrop::vftable	vtable	-	RTTI
0129274C	CCreatureAction_PlayHopscotch::vftable	vtable	-	RTTI
01292A8C	CAIFilter_ShouldStillBeWorkingInWarehouse::vftable	vtable	-	RTTI
01292BC4	CCreatureAction_GetItemOutOfPocket::vftable	vtable	-	RTTI
01292CFC	CIntelligentPointer<CThingBuilding const>::vftable	vtable	-	RTTI
01292D6C	CCreatureAction_PickUpTankard::vftable	vtable	-	RTTI
01292E9C	CCreatureAction_PutDownTankard::vftable	vtable	-	RTTI
012931CC	CCreatureAction_TrollGroundPound::vftable	vtable	-	RTTI
01293404	CCreatureAction_DragonRearUpFull::vftable	vtable	-	RTTI
0129354C	CCreatureAction_SnapDragon::vftable	vtable	-	RTTI
0129369C	CCreatureAction_SnapDragonFast::vftable	vtable	-	RTTI
012937EC	CCreatureAction_DragonRoar::vftable	vtable	-	RTTI
01293934	CCreatureAction_DragonLand::vftable	vtable	-	RTTI
01293A7C	CCreatureAction_DragonTakeOffIntoFlying::vftable	vtable	-	RTTI
01293BC4	CCreatureAction_DragonHoverInto::vftable	vtable	-	RTTI
01293D0C	CCreatureAction_DragonHoverOutOf::vftable	vtable	-	RTTI
01293E54	CCreatureAction_DragonFireBeamInto::vftable	vtable	-	RTTI
01293F9C	CCreatureAction_DragonFireBlastBase::vftable	vtable	-	RTTI
012940E4	CCreatureAction_DragonFireBlastForward::vftable	vtable	-	RTTI
0129422C	CCreatureAction_DragonFireBlastLeft::vftable	vtable	-	RTTI
01294374	CCreatureAction_DragonBurninateInto::vftable	vtable	-	RTTI
012944D4	CCreatureAction_ThrowShotObject::vftable	vtable	-	RTTI
0129461C	CCombatAction_WillShieldInto::vftable	vtable	-	RTTI
01294764	CCombatAction_WillEnflameInto::vftable	vtable	-	RTTI
012948AC	CCombatAction_WillHealInto::vftable	vtable	-	RTTI
01294A2C	CCreatureAction_BriarRoseShotFarInto::vftable	vtable	-	RTTI
01294B8C	CCreatureAction_BriarRoseIntoInvulnerable::vftable	vtable	-	RTTI
01294CD4	CCreatureAction_BriarRoseForcePush::vftable	vtable	-	RTTI
01294EFC	CCreatureAction_WaspQueenPrimaryAttack::vftable	vtable	-	RTTI
0129504C	CCreatureAction_WaspQueenLashOutAttack::vftable	vtable	-	RTTI
0129519C	CCreatureAction_QueenHornetShootBabies::vftable	vtable	-	RTTI
01295F64	CCreatureAction_BanditKingLunge::vftable	vtable	-	RTTI
012960C4	CCreatureAction_IceTrollIcicleAttack::vftable	vtable	-	RTTI
0129620C	CCreatureAction_IceTrollIcicleAssaultInto::vftable	vtable	-	RTTI
012963A4	CCreatureAction_PickUpJug::vftable	vtable	-	RTTI
012964DC	CCreatureAction_PutDownJug::vftable	vtable	-	RTTI
01296754	CCreatureAction_WhisperSommersaultForward::vftable	vtable	-	RTTI
0129689C	CCreatureAction_WhisperSommersaultBackward::vftable	vtable	-	RTTI
012969E4	CCreatureAction_WhisperJumpIntoSky::vftable	vtable	-	RTTI
01296B54	CCreatureAction_ThunderLightningStorm::vftable	vtable	-	RTTI
01296C9C	CCreatureAction_StartEatingAtTable::vftable	vtable	-	RTTI
01296DCC	CCreatureAction_StopEatingAtTable::vftable	vtable	-	RTTI
012974A4	CCreatureAction_DuckAndCover::vftable	vtable	-	RTTI
01297744	CCreatureAction_JackFlash::vftable	vtable	-	RTTI
012978A4	CCreatureAction_JackShotFloat::vftable	vtable	-	RTTI
012979EC	CCreatureAction_JackShotNear::vftable	vtable	-	RTTI
01297B4C	CCreatureAction_JackShotFar::vftable	vtable	-	RTTI
01297CB4	CCreatureAction_JackScream::vftable	vtable	-	RTTI
01297DFC	CCreatureAction_JackDeathInto::vftable	vtable	-	RTTI
01297F54	CCreatureAction_JackFloatUp::vftable	vtable	-	RTTI
012980A4	CCreatureAction_JackFall::vftable	vtable	-	RTTI
0129846C	CCombatAction_Guildmaster_HealFollowersInto::vftable	vtable	-	RTTI
012985B4	CCombatAction_Guildmaster_ShieldFollowersInto::vftable	vtable	-	RTTI
012986FC	CCombatAction_Guildmaster_SpeedUpFollowersInto::vftable	vtable	-	RTTI
0129888C	CCreatureAction_JumpOutFromCover::vftable	vtable	-	RTTI
01298A04	CCreatureAction_ScorpionUnblockableLeftTurnAttack::vftable	vtable	-	RTTI
01298B6C	CCreatureAction_ScorpionUnblockableRightTurnAttack::vftable	vtable	-	RTTI
01298CD4	CCreatureAction_ScorpionPrepareTailPlunge::vftable	vtable	-	RTTI
01298E2C	CCreatureAction_VillagerAttack::vftable	vtable	-	RTTI
01298F74	CCreatureAction_VillagerAttackKnockdown::vftable	vtable	-	RTTI
012990BC	CCreatureAction_VillagerAdvance::vftable	vtable	-	RTTI
01299204	CCreatureAction_VillagerBackOff::vftable	vtable	-	RTTI
01299350	CAIFilter_NoOtherYellForHelp::vftable	vtable	-	RTTI
0129935C	CCreatureAction_MagicBlast::vftable	vtable	-	RTTI
0129947C	CCreatureAction_SendMessage::vftable	vtable	-	RTTI
012995A8	NEntityEvents::vftable	vtable	-	RTTI
012995EC	CCreatureAction_BeetleTakeOff::vftable	vtable	-	RTTI
01299734	CCreatureAction_BeetleLand::vftable	vtable	-	RTTI
0129A030	CShaderBase::vftable	vtable	-	RTTI
0129A04C	CShaderConstantRange::vftable	vtable	-	RTTI
0129A054	CPixelShader::vftable	vtable	-	RTTI
0129A06C	CVertexShaderConstantLayout::vftable	vtable	-	RTTI
0129A080	CShaderRenderManager::vftable	vtable	-	RTTI
0129A158	CThreadedFile::vftable	vtable	-	RTTI
0129A164	CThreadedFileManager::vftable	vtable	-	RTTI
0129A69C	CDataStream::vftable	vtable	-	RTTI
0129A6B0	CDataInputStream::vftable	vtable	-	RTTI
0129A6E0	CDataOutputStream::vftable	vtable	-	RTTI
0129A6F8	CFileDataOutputStream::vftable	vtable	-	RTTI
0129A710	CBufferedFileDataOutputStream::vftable	vtable	-	RTTI
0129A728	CFileDataInputStream::vftable	vtable	-	RTTI
0129A758	CCompressedMemoryDataInputStream::vftable	vtable	-	RTTI
0129A788	CMemoryDataOutputStream::vftable	vtable	-	RTTI
0129A7C4	CBaseClassNonCopyable::vftable	vtable	-	RTTI
0129A7CC	CInitBaseClass::vftable	vtable	-	RTTI
0129A7D8	CBaseObject::vftable	vtable	-	RTTI
0129AB38	CFontBank::vftable	vtable	-	RTTI
0129AB54	CStreamingFontBank::vftable	vtable	-	RTTI
0129AFEC	CTBaseSingletonNoDefaultAlloc<CDriveManager>::vftable	vtable	-	RTTI
0129AFF4	CDriveManager::vftable	vtable	-	RTTI
0129AFFC	CSystemManager::vftable	vtable	-	RTTI
0129B010	NBankFileManager::vftable	vtable	-	RTTI
0129B018	CBankFileManager::vftable	vtable	-	RTTI
0129B28C	CDefinitionManager::vftable	vtable	-	RTTI
0129B388	CThreadedFileCallback::vftable	vtable	-	RTTI
0129B3BC	CXMVPlayer::vftable	vtable	-	RTTI
0129B3D0	CVertexShader::vftable	vtable	-	RTTI
0129B3F8	CDisplayManager::vftable	vtable	-	RTTI
0129B400	CRenderManager::vftable	vtable	-	RTTI
0129B414	CTBaseSingleton<CFileInstaller>::vftable	vtable	-	RTTI
0129B424	CACompressor::vftable	vtable	-	RTTI
0129B43C	CFileInstaller::vftable	vtable	-	RTTI
0129B4A4	NGameText::vftable	vtable	-	RTTI
0129B54C	CBankFile::vftable	vtable	-	RTTI
0129B860	CMovableResource::vftable	vtable	-	RTTI
0129B874	CFailedAllocationHandler::vftable	vtable	-	RTTI
0129B880	CBankFileAsyncEntry::vftable	vtable	-	RTTI
0129B8A0	CBankFileAsyncData::vftable	vtable	-	RTTI
0129B8C4	CLoadingMemoryFailureHandler::vftable	vtable	-	RTTI
0129B8D4	CBankFileAsync::vftable	vtable	-	RTTI
0129B928	MicroThread::vftable	vtable	-	RTTI
0129B980	CStateBlockFunctionBase::vftable	vtable	-	RTTI
0129B988	CStateBlockFunctionAlphaAdditive::vftable	vtable	-	RTTI
0129B990	CStateBlockFunctionAlphaMultiply::vftable	vtable	-	RTTI
0129B998	CStateBlockFunctionAlphaBoolean::vftable	vtable	-	RTTI
0129B9A0	CStateBlockFunctionAlphaText::vftable	vtable	-	RTTI
